timestamp,user_id,text,location_approx,sentiment,issue_category,likes,shares,comments,engagement_score
2025-05-26 17:28:38.067285,user_72472,The road repair situation in Patna is awful. #civic #india,Patna,negative,road repair,193,50,6,311
2025-05-17 07:37:54.354063,user_9895,Can someone help with public transport problem in Mumbai? It's really average.,Mumbai,neutral,public transport,173,63,37,410
2025-05-22 14:13:07.498765,user_55475,Why is water shortage always horrible in Patna? Need better governance.,Patna,negative,water shortage,178,24,40,346
2025-05-07 01:02:40.572287,user_7753,Update on housing in Surat - things are looking normal now!,Surat,neutral,housing,471,93,45,792
2025-05-01 17:42:15.462798,user_33195,Can someone help with education problem in Bangalore? It's really happy.,Bangalore,positive,education,208,64,29,423
2025-05-02 12:54:30.818927,user_57958,Why is healthcare always bad in Nagpur? Need better governance.,Nagpur,negative,healthcare,286,85,21,519
2025-05-20 03:28:25.989597,user_88787,Update on power outage in Ahmedabad - things are looking good now!,Ahmedabad,positive,power outage,217,10,6,255
2025-05-12 06:27:37.947209,user_62383,The monsoon flooding situation in Indore is horrible. #civic #india,Indore,negative,monsoon flooding,466,80,8,650
2025-05-04 10:58:49.365819,user_11521,The healthcare situation in Nagpur is awful. #civic #india,Nagpur,negative,healthcare,330,90,7,531
2025-05-09 14:57:51.974180,user_85224,Can someone help with garbage collection problem in Agra? It's really awful.,Agra,negative,garbage collection,481,73,20,687
2025-05-16 20:46:00.494426,user_81957,Update on healthcare in Ahmedabad - things are looking disappointed now!,Ahmedabad,negative,healthcare,450,15,25,555
2025-05-25 21:02:57.100728,user_86456,The street lighting situation in Pimpri-Chinchwad is great. #civic #india,Pimpri-Chinchwad,positive,street lighting,130,34,37,309
2025-05-04 23:34:43.628830,user_93939,Update on education in Kanpur - things are looking awful now!,Kanpur,negative,education,214,74,31,455
2025-05-24 18:48:14.746866,user_89816,The water shortage situation in Nagpur is angry. #civic #india,Nagpur,negative,water shortage,207,86,2,385
2025-05-20 21:50:56.856098,user_76338,Grateful for the garbage collection improvements in Thane. Feels frustrated!,Thane,negative,garbage collection,219,64,3,356
2025-05-08 02:47:44.271940,user_76919,Update on road repair in Surat - things are looking good now!,Surat,positive,road repair,91,74,36,347
2025-05-21 12:47:56.725955,user_27925,Update on corruption in Bhopal - things are looking awful now!,Bhopal,negative,corruption,115,0,16,163
2025-05-04 01:08:47.490859,user_46842,Update on pollution in Lucknow - things are looking disappointed now!,Lucknow,negative,pollution,352,73,22,564
2025-05-05 12:24:02.633640,user_13525,Grateful for the monsoon flooding improvements in Surat. Feels amazing!,Surat,positive,monsoon flooding,397,25,11,480
2025-05-08 03:40:57.955652,user_17240,Grateful for the education improvements in Pimpri-Chinchwad. Feels wonderful!,Pimpri-Chinchwad,positive,education,473,96,9,692
2025-05-24 05:44:07.457672,user_73776,The street lighting situation in Patna is terrible. #civic #india,Patna,negative,street lighting,17,38,7,114
2025-05-21 19:36:05.274754,user_24901,Why is water shortage always wonderful in Pimpri-Chinchwad? Need better governance.,Pimpri-Chinchwad,positive,water shortage,227,92,50,561
2025-05-16 06:19:57.800350,user_40919,Update on power outage in Lucknow - things are looking fantastic now!,Lucknow,positive,power outage,406,21,3,457
2025-05-12 07:52:35.579964,user_11818,Grateful for the corruption improvements in Nashik. Feels angry!,Nashik,negative,corruption,373,60,22,559
2025-05-17 20:10:44.943516,user_17280,Can someone help with corruption problem in Bangalore? It's really okay.,Bangalore,neutral,corruption,357,36,50,579
2025-05-19 19:48:08.868567,user_76065,Grateful for the monsoon flooding improvements in Chennai. Feels awful!,Chennai,negative,monsoon flooding,265,71,5,422
2025-05-01 21:40:45.857393,user_53995,Why is housing always angry in Thane? Need better governance.,Thane,negative,housing,342,4,21,413
2025-05-06 23:27:14.504604,user_38223,Update on public transport in Ghaziabad - things are looking okay now!,Ghaziabad,neutral,public transport,220,51,32,418
2025-05-11 03:06:20.652437,user_20925,Why is road repair always okay in Pune? Need better governance.,Pune,neutral,road repair,187,10,44,339
2025-05-21 22:33:19.147891,user_75566,The healthcare situation in Lucknow is horrible. #civic #india,Lucknow,negative,healthcare,117,2,43,250
2025-05-25 06:58:54.714385,user_82945,The power outage situation in Patna is standard. #civic #india,Patna,neutral,power outage,78,21,37,231
2025-05-13 03:44:22.360559,user_31072,Grateful for the healthcare improvements in Hyderabad. Feels bad!,Hyderabad,negative,healthcare,91,97,29,372
2025-05-23 20:47:58.288707,user_71810,Grateful for the road repair improvements in Jaipur. Feels angry!,Jaipur,negative,road repair,247,80,0,407
2025-05-08 02:55:14.661636,user_68258,Can someone help with corruption problem in Jaipur? It's really normal.,Jaipur,neutral,corruption,4,75,0,154
2025-05-11 12:52:06.403779,user_70046,Why is education always awful in Jaipur? Need better governance.,Jaipur,negative,education,402,35,34,574
2025-05-21 06:55:13.866302,user_83064,The monsoon flooding situation in Surat is disappointed. #civic #india,Surat,negative,monsoon flooding,222,87,32,492
2025-05-08 06:25:00.769200,user_69636,Can someone help with water shortage problem in Jaipur? It's really normal.,Jaipur,neutral,water shortage,327,26,5,394
2025-05-08 15:49:04.420049,user_91537,Can someone help with housing problem in Surat? It's really okay.,Surat,neutral,housing,434,92,23,687
2025-05-01 15:33:30.866497,user_35865,Why is street lighting always great in Kanpur? Need better governance.,Kanpur,positive,street lighting,111,6,35,228
2025-05-18 13:33:50.335278,user_37983,The public transport situation in Kolkata is excellent. #civic #india,Kolkata,positive,public transport,316,68,28,536
2025-05-05 15:13:21.997607,user_52058,Can someone help with road repair problem in Indore? It's really fine.,Indore,neutral,road repair,421,10,14,483
2025-05-07 06:22:09.001688,user_36698,Grateful for the garbage collection improvements in Bangalore. Feels normal!,Bangalore,neutral,garbage collection,268,78,39,541
2025-05-19 08:13:36.262193,user_61197,Can someone help with traffic congestion problem in Agra? It's really frustrated.,Agra,negative,traffic congestion,417,18,24,525
2025-05-27 18:11:00.218587,user_49845,Update on corruption in Bangalore - things are looking bad now!,Bangalore,negative,corruption,166,65,23,365
2025-05-26 15:13:52.533904,user_94958,The water shortage situation in Ghaziabad is okay. #civic #india,Ghaziabad,neutral,water shortage,283,53,18,443
2025-05-05 23:56:38.161489,user_99124,Update on pollution in Kolkata - things are looking awful now!,Kolkata,negative,pollution,295,31,30,447
2025-05-13 23:50:00.156664,user_75879,Grateful for the public transport improvements in Jaipur. Feels great!,Jaipur,positive,public transport,438,50,28,622
2025-05-13 08:07:22.205936,user_42480,Can someone help with education problem in Surat? It's really frustrated.,Surat,negative,education,235,75,27,466
2025-05-25 22:32:35.512778,user_59687,Can someone help with traffic congestion problem in Jaipur? It's really disappointed.,Jaipur,negative,traffic congestion,206,78,9,389
2025-04-30 11:54:15.291932,user_42546,Can someone help with education problem in Ghaziabad? It's really terrible.,Ghaziabad,negative,education,102,54,48,354
2025-05-18 16:27:41.130405,user_15544,The garbage collection situation in Delhi is average. #civic #india,Delhi,neutral,garbage collection,0,39,26,156
2025-05-19 03:18:34.098819,user_3204,Grateful for the education improvements in Agra. Feels wonderful!,Agra,positive,education,467,36,12,575
2025-05-25 21:54:10.818329,user_49105,The traffic congestion situation in Lucknow is bad. #civic #india,Lucknow,negative,traffic congestion,451,34,20,579
2025-05-02 08:38:07.399901,user_41849,Grateful for the traffic congestion improvements in Bhopal. Feels frustrated!,Bhopal,negative,traffic congestion,472,92,2,662
2025-05-03 01:53:08.146741,user_65208,Can someone help with corruption problem in Kanpur? It's really frustrated.,Kanpur,negative,corruption,286,85,16,504
2025-05-04 10:44:03.497267,user_38269,Update on street lighting in Bhopal - things are looking disappointed now!,Bhopal,negative,street lighting,374,98,15,615
2025-04-30 04:14:36.530036,user_33428,Update on education in Patna - things are looking standard now!,Patna,neutral,education,433,72,45,712
2025-05-10 17:43:08.750204,user_55195,Can someone help with street lighting problem in Mumbai? It's really wonderful.,Mumbai,positive,street lighting,228,60,46,486
2025-05-29 03:25:34.485897,user_51381,The street lighting situation in Indore is excellent. #civic #india,Indore,positive,street lighting,32,81,47,335
2025-05-04 12:12:11.284139,user_85365,Update on garbage collection in Vadodara - things are looking fine now!,Vadodara,neutral,garbage collection,9,83,25,250
2025-05-26 00:27:56.701801,user_53829,Update on healthcare in Agra - things are looking angry now!,Agra,negative,healthcare,93,44,25,256
2025-05-10 05:57:34.565853,user_87148,The healthcare situation in Surat is wonderful. #civic #india,Surat,positive,healthcare,358,72,28,586
2025-05-13 03:52:10.172264,user_26402,Update on road repair in Jaipur - things are looking wonderful now!,Jaipur,positive,road repair,426,25,49,623
2025-05-11 14:29:45.784300,user_8484,The housing situation in Indore is wonderful. #civic #india,Indore,positive,housing,205,94,42,519
2025-05-04 17:37:44.065379,user_61499,Why is monsoon flooding always great in Thane? Need better governance.,Thane,positive,monsoon flooding,222,43,15,353
2025-05-24 23:05:11.353321,user_52303,Why is water shortage always standard in Vadodara? Need better governance.,Vadodara,neutral,water shortage,499,61,8,645
2025-05-09 21:05:58.050934,user_38219,Why is garbage collection always good in Mumbai? Need better governance.,Mumbai,positive,garbage collection,469,93,35,760
2025-05-15 20:17:47.962608,user_98613,The water shortage situation in Kolkata is regular. #civic #india,Kolkata,neutral,water shortage,124,47,34,320
2025-05-04 17:21:02.846681,user_36668,Why is traffic congestion always average in Hyderabad? Need better governance.,Hyderabad,neutral,traffic congestion,274,72,4,430
2025-05-28 15:45:47.358608,user_99404,Update on street lighting in Chennai - things are looking okay now!,Chennai,neutral,street lighting,188,15,49,365
2025-05-28 14:47:25.151100,user_10513,Grateful for the street lighting improvements in Pune. Feels great!,Pune,positive,street lighting,448,83,36,722
2025-05-21 18:23:49.607561,user_65010,Why is power outage always fantastic in Bhopal? Need better governance.,Bhopal,positive,power outage,257,88,47,574
2025-05-02 15:45:04.292864,user_63686,Can someone help with public transport problem in Pimpri-Chinchwad? It's really excellent.,Pimpri-Chinchwad,positive,public transport,160,52,21,327
2025-05-24 12:57:51.169870,user_71390,Update on education in Ahmedabad - things are looking frustrated now!,Ahmedabad,negative,education,249,38,7,346
2025-05-03 04:31:45.447594,user_2996,Can someone help with education problem in Pimpri-Chinchwad? It's really good.,Pimpri-Chinchwad,positive,education,218,3,41,347
2025-05-08 08:43:48.818243,user_61911,Why is monsoon flooding always good in Surat? Need better governance.,Surat,positive,monsoon flooding,386,78,4,554
2025-04-30 20:17:48.320650,user_67473,The garbage collection situation in Surat is angry. #civic #india,Surat,negative,garbage collection,304,20,19,401
2025-05-08 02:08:15.776317,user_1474,Can someone help with garbage collection problem in Indore? It's really average.,Indore,neutral,garbage collection,336,2,32,436
2025-05-10 13:09:42.975348,user_89277,Grateful for the pollution improvements in Chennai. Feels amazing!,Chennai,positive,pollution,374,51,42,602
2025-05-07 18:42:31.377115,user_72780,Update on corruption in Agra - things are looking excellent now!,Agra,positive,corruption,32,11,22,120
2025-05-19 05:45:40.557117,user_76622,The power outage situation in Nashik is average. #civic #india,Nashik,neutral,power outage,224,38,26,378
2025-05-20 17:08:59.267796,user_88310,Update on pollution in Mumbai - things are looking bad now!,Mumbai,negative,pollution,85,16,29,204
2025-05-02 07:36:46.844939,user_15985,Why is healthcare always amazing in Lucknow? Need better governance.,Lucknow,positive,healthcare,19,41,5,116
2025-05-27 17:22:48.113322,user_52339,Can someone help with traffic congestion problem in Chennai? It's really amazing.,Chennai,positive,traffic congestion,158,58,19,331
2025-05-12 02:19:54.218451,user_81452,Why is monsoon flooding always happy in Surat? Need better governance.,Surat,positive,monsoon flooding,384,70,4,536
2025-05-01 07:13:15.621512,user_19733,Why is monsoon flooding always wonderful in Ghaziabad? Need better governance.,Ghaziabad,positive,monsoon flooding,101,36,20,233
2025-05-21 19:10:15.459658,user_33200,Can someone help with education problem in Ahmedabad? It's really wonderful.,Ahmedabad,positive,education,117,10,21,200
2025-05-03 11:34:54.137758,user_14427,The corruption situation in Indore is fine. #civic #india,Indore,neutral,corruption,13,87,2,193
2025-05-22 06:14:17.344677,user_9367,Why is street lighting always amazing in Jaipur? Need better governance.,Jaipur,positive,street lighting,253,37,3,336
2025-05-27 06:38:36.880747,user_65010,Update on road repair in Chennai - things are looking amazing now!,Chennai,positive,road repair,150,6,46,300
